"database","sumFormula","adduct","ion","mz","msmScore","rhoSpatial","rhoSpectral","rhoChaos","fdrLevel","off_sample_label","off_sample_prob"
"refmet","C9H19N3O3S","+Cl","C9H19N3O3S+Cl-",284.084113935,0.0009180997,0.00106409802187803,0.873340477509109,0.987926509186352,0.5,"off",0.999998688697815
"refmet","C9H12N2O4","-H","C9H12N2O4-H-",211.072430429,0.00091409794,0.000953199013763982,0.96485896081325,0.993906020558003,0.5,"on",0.0456937737762928
"refmet","C11H21N3O4S","+Cl","C11H21N3O4S+Cl-",326.094678619,0.00091222493,0.00104879952222279,0.87013898272603,0.999587551556055,0.5,"off",0.999990701675415
"refmet","C15H25N3O4","+Cl","C15H25N3O4+Cl-",346.153907577,0.0009120366,0.00107681045428413,0.859444117130695,0.985497076023392,0.5,"off",0.999800026416779
"refmet","C23H26N4O4","+Cl","C23H26N4O4+Cl-",457.164806609,0.0009084747,0.00109569034347914,0.832117036820663,0.996415770609319,0.5,"off",0.997703850269318
"refmet","C6H8N2O2","+Cl","C6H8N2O2+Cl-",175.027978793,0.00090775377,0.00104394000509915,0.891177509992184,0.975726932622143,0.5,"off",0.999999403953552
"refmet","C13H22N4O6","+Cl","C13H22N4O6+Cl-",365.123335721,0.0009071507,0.00105030676186221,0.866254365601411,0.99705203338661,0.5,"off",0.999967098236084
"refmet","C12H16N2O3S","+Cl","C12H16N2O3S+Cl-",303.057564839,0.0008949238,0.00103940327983151,0.862024427690111,0.998808907301916,0.5,"off",0.99997341632843
"refmet","C21H26O3","+Cl","C21H26O3+Cl-",361.157595989,0.00089441676,0.00106961453400205,0.838881314193159,0.996809403862301,0.5,"off",0.999997019767761
"refmet","C11H19N3O5","-H","C11H19N3O5-H-",272.125194273,0.0008938892,0.000928827087853266,0.963323883761746,0.999025341130604,0.5,"on",0.0349742732942104
"refmet","C8H16N2O4S","+Cl","C8H16N2O4S+Cl-",271.052479459,0.0008902212,0.00101882530873053,0.876568745271525,0.996809623430962,0.5,"off",0.999991774559021
"refmet","C22H38O5","+Cl","C22H38O5+Cl-",417.241325613,0.0008895554,0.00107129047304314,0.834493005441485,0.995045712873734,0.5,"on",0.0079315984621644
"refmet","C4H10S2","-H","C4H10S2-H-",121.015116225,0.0008828838,0.00094784043261982,0.961761372851306,0.968503033284145,0.5,"off",0.999997973442078
"refmet","C6H10O7","-H","C6H10O7-H-",193.035376225,0.00088150013,0.000911129107020655,0.979045474391052,0.988188032526647,0.5,"on",0.000225169322220609
"refmet","C21H30O10","+Cl","C21H30O10+Cl-",477.153298457,0.00088056637,0.00105558563957453,0.83781319807974,0.995683760683761,0.5,"off",0.999913334846497
"refmet","C17H34NO7P","+Cl","C17H34NO7P+Cl-",430.176690725,0.00088036724,0.00103667009415607,0.852072061992887,0.996659850034083,0.5,"off",0.999844074249268
"refmet","C13H23N3O4S","+Cl","C13H23N3O4S+Cl-",352.110328683,0.0008798501,0.00102054747434763,0.863012155725545,0.998984126984127,0.5,"off",0.999996900558472
"refmet","C12H22O4","-H","C12H22O4-H-",229.144532749,0.0008769874,0.000916459442315883,0.962726945900498,0.993978494623656,0.5,"off",0.999944686889648
"refmet","C10H9NO","+Cl","C10H9NO+Cl-",194.037815205,0.0008702725,0.000993451915544195,0.87731277858043,0.998513563730955,0.5,"off",0.999999523162842
"refmet","C7H9NO2S","-H","C7H9NO2S-H-",170.028123263,0.0008694995,0.000918010960217586,0.967932333264311,0.978535296338241,0.5,"off",0.999912023544312
"refmet","C19H30O8S2","+Cl","C19H30O8S2+Cl-",485.107611557,0.0008672891,0.00106139467407342,0.826991324229847,0.988066141949738,0.5,"off",0.993046224117279
"refmet","C20H22O5","+Cl","C20H22O5+Cl-",377.116125101,0.0008667786,0.00102306391673139,0.848042579553321,0.999051233396584,0.5,"off",0.99950635433197
"refmet","C7H16N3O8P","-H","C7H16N3O8P-H-",300.060225037,0.00086375227,0.000887281969692039,0.97420705468473,0.999254843517139,0.5,"off",0.999994397163391
"refmet","C13H19N3O8","+Cl","C13H19N3O8+Cl-",380.086615865,0.00086121523,0.000994889768619791,0.866633199574075,0.998852657004831,0.5,"off",0.996414124965668
"refmet","C12H16O3","-H","C12H16O3-H-",207.102667937,0.0008571423,0.000895178106581345,0.963253021222424,0.994038308965205,0.5,"off",0.999939322471619
"refmet","C17H19NO5","+Cl","C17H19NO5+Cl-",352.095724005,0.0008564484,0.00100339671465087,0.853835850345425,0.999664204163868,0.5,"off",0.996507942676544
"refmet","C23H28O11","-H","C23H28O11-H-",479.155885281,0.0008500356,0.000926986298811817,0.921528754907677,0.995072900955254,0.5,"off",0.999994516372681
"refmet","C10H19N3O4","+Cl","C10H19N3O4+Cl-",280.106957385,0.0008483689,0.000971576616881934,0.878285553713674,0.994195867026056,0.5,"on",0.005318951793015
"refmet","C7H8N2O3","-H","C7H8N2O3-H-",167.046215681,0.0008447671,0.000943314130655689,0.914627797191068,0.979120723777212,0.5,"off",0.999893426895142
"refmet","C5H12O5","-H","C5H12O5-H-",151.061197049,0.0008307772,0.000862351088647859,0.983043207285435,0.980004029414728,0.5,"off",0.999996185302734
"refmet","C13H20O2","-H","C13H20O2-H-",207.139053445,0.0008279108,0.000865514582561711,0.960022643492368,0.996386132549308,0.5,"off",0.999965190887451
"refmet","C19H18N4O8","-H","C19H18N4O8-H-",429.105187101,0.0008261514,0.000881415325596987,0.937699619434986,0.999574829931973,0.5,"off",0.999936819076538
"refmet","C5H9NO4S","-H","C5H9NO4S-H-",178.017952503,0.00082262704,0.000850249420048374,0.972378427998866,0.994995992213443,0.5,"off",0.999833822250366
"refmet","C5H7NO4","-H","C5H7NO4-H-",144.030231269,0.0008218046,0.0008526667920724,0.982941543566555,0.980531501131574,0.5,"on",0.000204656738787889
"refmet","C6H6O6","-H","C6H6O6-H-",173.009161477,0.00081974204,0.000848788960955897,0.979573901518254,0.985916837082481,0.5,"on",1.09822431113571e-05
"refmet","C8H14N2O4","-H","C8H14N2O4-H-",201.088080493,0.0008161201,0.000842478935028203,0.972412205623545,0.996195652173913,0.5,"on",0.142141580581665
"refmet","C10H18NO10P","-H","C10H18NO10P-H-",342.059556341,0.00081592664,0.000846730575120473,0.965164479674073,0.998399914089347,0.5,"on",0.00173588120378554
"refmet","C20H26N2O3","+Cl","C20H26N2O3+Cl-",377.163743989,0.0008128149,0.000970334504011074,0.841599468077579,0.995324587958291,0.5,"off",0.99999988079071
"refmet","C15H12O6","+Cl","C15H12O6+Cl-",323.032789401,0.0008101872,0.000941854800119983,0.860334862313458,0.999847792998478,0.5,"on",0.279423505067825
"refmet","C11H23N3O3S","+Cl","C11H23N3O3S+Cl-",312.115414063,0.0008088777,0.000932823071794402,0.868126609528505,0.998850574712644,0.5,"off",0.999976992607117
"refmet","C7H10N2O2","+Cl","C7H10N2O2+Cl-",189.043628857,0.0008068346,0.000927505836259574,0.888264105030098,0.979322558116332,0.5,"off",0.999999523162842
"refmet","C19H20O7","-H","C19H20O7-H-",359.113626545,0.0008051751,0.000855562997618893,0.942120808388202,0.998922413793103,0.5,"off",0.999111354351044
"refmet","C15H25N5O5S","-H","C15H25N5O5S-H-",386.150363635,0.00080298405,0.000854718663962645,0.941031477345303,0.998342541436464,0.5,"off",0.999634385108948
"refmet","C9H10ClN5O2","-H","C9H10ClN5O2-H-",254.045025825,0.0007958897,0.000903654658535845,0.881046328133174,0.999658469945355,0.5,"off",0.59851485490799
"refmet","C19H28N4O7","+Cl","C19H28N4O7+Cl-",459.165200533,0.0007906053,0.000936821812636511,0.845008139008084,0.998715596330275,0.5,"off",0.999919176101685
"refmet","C10H18N2O3","+Cl","C10H18N2O3+Cl-",249.101143733,0.00078368554,0.000894820158186867,0.877078458839975,0.998544973544974,0.5,"on",0.128710433840752
"refmet","C5H8O3","+Cl","C5H8O3+Cl-",151.016745413,0.00078271143,0.000882948442872801,0.894412880151458,0.991124642494695,0.5,"off",0.995518445968628
"refmet","C7H8O6","+Cl","C7H8O6+Cl-",223.001489273,0.0007800868,0.000880214079166866,0.887735948033323,0.998322392414296,0.5,"on",0.0165469441562891
"refmet","C5H13O8P","-H","C5H13O8P-H-",231.027527941,0.0007740316,0.000981062097047735,0.791460419356931,0.996857313077152,0.5,"on",0.0621809065341949
"refmet","C10H10O2","-H","C10H10O2-H-",161.060803125,0.000773399,0.00080696020213799,0.968982304239538,0.989089635854342,0.5,"off",0.99999737739563
"refmet","C12H13NO3","-H","C12H13NO3-H-",218.082266841,0.00077308516,0.000807809097857322,0.959222183120906,0.99769866954333,0.5,"off",0.999995470046997
"refmet","C13H20N4O7","-H","C13H20N4O7-H-",343.125922545,0.00076319097,0.000799785145507321,0.954782310954244,0.999437229437229,0.5,"off",0.99639904499054
"refmet","C3H7O5P","+Cl","C3H7O5P+Cl-",188.972511621,0.0007600369,0.000844002616685975,0.901367285414225,0.999054373522459,0.5,"on",0.26400026679039
"refmet","C11H10O2","-H","C11H10O2-H-",173.060803125,0.000751947,0.000785391230301674,0.965149027613648,0.991988840175369,0.5,"off",0.999999642372131
"refmet","C15H25N5O5","+Cl","C15H25N5O5+Cl-",390.154970197,0.00074730796,0.000868159351973928,0.861403316464356,0.999294781382228,0.5,"off",0.942896068096161
"refmet","C16H27N5O4S2","+Cl","C16H27N5O4S2+Cl-",452.119847981,0.00073878677,0.000881525793777783,0.838787720676149,0.999153055051422,0.5,"off",0.999938011169434
"refmet","C9H15N3O3S","+Cl","C9H15N3O3S+Cl-",280.052813807,0.0007369617,0.000845183965095102,0.872502950790277,0.99937106918239,0.5,"off",0.999001085758209
"refmet","C4H3NO3","-H","C4H3NO3-H-",112.004016521,0.0007356003,0.000747098498880843,0.986458160421506,0.998126031653559,0.5,"off",0.999322295188904
"refmet","C19H26ClNO2","+Cl","C19H26ClNO2+Cl-",370.134608069,0.00073271425,0.000977231650918741,0.755134933034206,0.992916093535076,0.5,"off",0.999989628791809
"refmet","C12H15NO3S","+Cl","C12H15NO3S+Cl-",288.046665807,0.0007277618,0.000845109671137265,0.861936313028824,0.999081726354454,0.5,"off",0.999988198280334
"refmet","CH4NO5P","+Cl","CH4NO5P+Cl-",175.952110525,0.0007127105,0.000805272296178635,0.906570596252527,0.976267373664337,0.5,"on",7.55696328269551e-06
"refmet","C9H14N3O9P","-H","C9H14N3O9P-H-",338.039489593,0.0007126255,0.000738765436382795,0.966606504973664,0.997941532606815,0.5,"off",0.999980330467224
"refmet","C6H16NO","+Cl","C6H16NO+Cl-",153.092590429,0.0007125009,0.000811341336336173,0.891331639794352,0.985241035640776,0.5,"off",0.999997615814209
"refmet","C18H16O5","+Cl","C18H16O5+Cl-",347.069174909,0.0007112443,0.000836661274148111,0.853489644869312,0.996026490066225,0.5,"off",0.994150578975677
"refmet","C11H18O2","-H","C11H18O2-H-",181.123403381,0.0007101325,0.00074159515867286,0.966722843983507,0.990536529680365,0.5,"off",0.999968528747559
"refmet","C19H17NO3","-H","C19H17NO3-H-",306.113566969,0.0007069242,0.000760723018428566,0.929927364793269,0.999303135888502,0.5,"off",0.999994874000549
"refmet","C20H27NO11","-H","C20H27NO11-H-",456.151134249,0.0007033662,0.000756703401066992,0.932982994193933,0.996281540504648,0.5,"off",0.999492406845093
"refmet","C4H9O7P","+Cl","C4H9O7P+Cl-",234.977990925,0.00070297124,0.000785773314867741,0.897488143825509,0.996808090384767,0.5,"on",0.00054105359595269
"refmet","C22H30O5S","-H","C22H30O5S-H-",405.174118795,0.0007013642,0.00079739563285861,0.883804713126288,0.99520697167756,0.5,"off",0.996755063533783
"refmet","C19H12N2O","+Cl","C19H12N2O+Cl-",319.064364301,0.0006710003,0.000792265234038327,0.847483543531628,0.999357429718876,0.5,"off",0.999998331069946
"refmet","C15H15N3O4","-H","C15H15N3O4-H-",300.098979525,0.0006662781,0.00070441627989318,0.95035885875657,0.99526455026455,0.5,"off",0.999999403953552
"refmet","C14H22NO9P","+Cl","C14H22NO9P+Cl-",414.072619581,0.00066335016,0.000778254688791172,0.862488684424894,0.98825194621373,0.5,"off",0.502981305122375
"refmet","C17H24O11","+Cl","C17H24O11+Cl-",439.101262885,0.0006577812,0.000773381291299919,0.851962645024304,0.998314200020685,0.5,"off",0.999892711639404
"refmet","C6H9NO3","+Cl","C6H9NO3+Cl-",178.027644445,0.0006532057,0.000733491321982159,0.891837238672633,0.998548972188634,0.5,"on",0.481615900993347
"refmet","C22H29NO5","+Cl","C22H29NO5+Cl-",422.173974325,0.0006500354,0.00076159589094151,0.857573543447502,0.99527027027027,0.5,"off",0.994072020053864
"refmet","C4H11NO3","+Cl","C4H11NO3+Cl-",156.043294509,0.0006384738,0.000712340597334684,0.8986845280571,0.99735119047619,0.5,"off",0.99995744228363
"refmet","C19H32O7S","-H","C19H32O7S-H-",403.179598099,0.0006365894,0.00125857636659247,0.512753770541777,0.986440677966102,0.5,"off",0.996273517608643
"refmet","C12H13N3O4S","-H","C12H13N3O4S-H-",294.055400631,0.0006347377,0.00066795113448108,0.952115481587852,0.998067632850242,0.5,"off",0.999987840652466
"refmet","C6H14NO","+Cl","C6H14NO+Cl-",151.076940365,0.0006341673,0.000728251928358298,0.891228011660872,0.977087251126832,0.5,"off",0.999985694885254
"refmet","C6H10O4S","-H","C6H10O4S-H-",177.022703535,0.0006299289,0.000657189506305339,0.969576514626737,0.988595957547489,0.5,"off",0.999999642372131
"refmet","C8H8O5","+Cl","C8H8O5+Cl-",219.006574653,0.00062492397,0.000709492802291734,0.883870563059053,0.996530359355638,0.5,"on",0.00330838677473366
"refmet","C4H5NO4","+Cl","C4H5NO4+Cl-",165.991258937,0.0006236742,0.000709416819766596,0.897856359020961,0.979150476725497,0.5,"on",0.000315493787638843
"refmet","C21H32N4O6","-H","C21H32N4O6-H-",435.224908309,0.00061827194,0.000667378699067075,0.929137330025148,0.997073791348601,0.5,"off",0.999977946281433
"refmet","C9H13N2O9P","-H","C9H13N2O9P-H-",323.028590561,0.00061738904,0.00063940080456327,0.967545016363881,0.997963238946845,0.5,"on",0.0587507337331772
"refmet","C3H5NO3","-H","C3H5NO3-H-",102.019666585,0.0006172089,0.000631464727093875,0.989239719653331,0.988055954088953,0.5,"off",0.999980688095093
"refmet","C6H9N3O3","-H","C6H9N3O3-H-",170.057114713,0.0006155989,0.000638934367959425,0.96817063288635,0.995152659741895,0.5,"on",0.0153990248218179
"refmet","C21H23NO3","+Cl","C21H23NO3+Cl-",372.137194893,0.0006034168,0.000719600349553539,0.839414847719517,0.998962962962963,0.5,"off",0.999996900558472
"refmet","C8H17NO2S","+Cl","C8H17NO2S+Cl-",226.067401251,0.00059203675,0.000676722370130862,0.876261130850277,0.9984,0.5,"off",0.999671220779419
"refmet","C11H11N3O2S","+Cl","C11H11N3O2S+Cl-",284.026599059,0.00058402185,0.000675727722903254,0.865238079481234,0.998899371069182,0.5,"off",0.999931812286377
"refmet","C6H4O4","-H","C6H4O4-H-",139.003682173,0.0005707787,0.000583388508198552,0.980833276825957,0.997504093963521,0.5,"off",0.999718606472015
"refmet","C11H21O8P","-H","C11H21O8P-H-",311.090128197,0.0005663286,0.000681050136413537,0.833331403194224,0.997864639884184,0.5,"off",0.999980092048645
"refmet","C19H20N2O3S","+Cl","C19H20N2O3S+Cl-",391.088864967,0.00056612206,0.000676682374610351,0.836881461599356,0.999680562210509,0.5,"off",0.999991655349731
"refmet","C15H29O11P","+Cl","C15H29O11P+Cl-",451.114150045,0.0005630987,0.000655553809354452,0.859250194007818,0.999669694467382,0.5,"off",0.996524393558502
"refmet","C23H29N3O2S","+Cl","C23H29N3O2S+Cl-",446.167449635,0.00056062016,0.000681675820294266,0.823021540177629,0.999262536873156,0.5,"off",0.99999725818634
"refmet","C9H12N2","+Cl","C9H12N2+Cl-",183.069449681,0.00055952807,0.000642447529577419,0.881612310556982,0.987885363921326,0.5,"off",0.999998092651367
"refmet","C11H16O","-H","C11H16O-H-",163.112838697,0.0005561115,0.000578259824187294,0.966894402500273,0.994625976161118,0.5,"off",0.999969124794006
"refmet","C20H23NO9","-H","C20H23NO9-H-",420.130004881,0.00055453717,0.000595355277639415,0.934431474625256,0.996797671033479,0.5,"off",0.956780314445496
"refmet","C15H25N5O6","+Cl","C15H25N5O6+Cl-",406.149884817,0.00055430096,0.000645474004395624,0.859962469242793,0.998590381426202,0.5,"off",0.997510671615601
"refmet","C18H18O6","-H","C18H18O6-H-",329.103061861,0.0005517043,0.000583817859115281,0.946026665693663,0.998908296943231,0.5,"off",0.999608814716339
"refmet","C26H38O6S","-H","C26H38O6S-H-",477.231633671,0.0005514773,0.000612714694069718,0.902443055299036,0.997354497354497,0.5,"off",0.999480664730072
"refmet","C10H12O5S","-H","C10H12O5S-H-",243.033268219,0.0005490354,0.000573884660116725,0.957203280877815,0.999474030243261,0.5,"off",0.999998927116394
"refmet","C18H18O5","-H","C18H18O5-H-",313.108147241,0.0005395331,0.000585601336319062,0.944323223815617,0.975652915467434,0.5,"off",0.999993920326233
"refmet","C18H16O3","-H","C18H16O3-H-",279.102667937,0.0005391362,0.000718178533763204,0.756469071650183,0.992372881355932,0.5,"off",0.993624448776245
"refmet","C14H26O2","-H","C14H26O2-H-",225.186003637,0.00053733116,0.000566674544394478,0.95674516173275,0.991087553985081,0.5,"off",0.999919295310974
"refmet","C11H19O9P","-H","C11H19O9P-H-",325.069392753,0.0005356184,0.000553485634209579,0.973822452546559,0.993732193732194,0.5,"off",0.96781587600708
"refmet","C12H23N3O5S2","+Cl","C12H23N3O5S2+Cl-",388.077314473,0.0005312414,0.000624230605129045,0.852192161713474,0.99864084267754,0.5,"off",0.999959111213684
"refmet","C6H6N2O","+Cl","C6H6N2O+Cl-",157.017414109,0.00053003203,0.000601455250783853,0.891551623790411,0.988444564532108,0.5,"off",0.999999642372131
"refmet","C10H14N5O8P","-H","C10H14N5O8P-H-",362.050722973,0.0005228106,0.000544506368968637,0.962313331378782,0.997757285974499,0.5,"on",0.00372611894272268
"refmet","C10H19O7PS","-H","C10H19O7PS-H-",313.051634683,0.0005151134,0.000538256595323822,0.957827471225598,0.999139696845555,0.5,"off",0.998538136482239
"refmet","C11H14N4O4","+Cl","C11H14N4O4+Cl-",301.070906225,0.0005115662,0.000572011356610063,0.89462168705607,0.999672560576293,0.5,"off",0.954534769058228
"refmet","C8H13N3O4","-H","C8H13N3O4-H-",214.083329461,0.0005028355,0.000518734761614181,0.972741345324972,0.996513493800146,0.5,"on",0.00460659759119153
"refmet","C12H24N2O8","-H","C12H24N2O8-H-",323.145989293,0.00050055434,0.000524564937394274,0.95920662098718,0.994809255784866,0.5,"off",0.999989151954651
"refmet","C9H6N2O3","+Cl","C9H6N2O3+Cl-",225.007243349,0.00049033045,0.00056434244962029,0.880414826479326,0.986867339810758,0.5,"on",0.00555889308452606
"refmet","C19H35O8P","-H","C19H35O8P-H-",421.199678645,0.00048801195,0.000521492016682623,0.937839300055778,0.997824987354578,0.5,"off",0.999997496604919
"refmet","C11H12O5","-H","C11H12O5-H-",223.061197049,0.000487137,0.000506520720914904,0.966580183804946,0.994983818770227,0.5,"off",0.8107790350914
"refmet","C14H23N5O5S","-H","C14H23N5O5S-H-",372.134713571,0.00047702328,0.000507023361133169,0.944331199319146,0.996293416277864,0.5,"off",0.999998450279236
"refmet","C14H20ClNO2","+Cl","C14H20ClNO2+Cl-",304.087657877,0.00047652706,0.000630703478937269,0.772925162213838,0.977518277582264,0.5,"off",0.99975198507309
"refmet","C18H28O9S","-H","C18H28O9S-H-",419.138127211,0.00046866774,0.000502626964757086,0.932993519500669,0.999402985074627,0.5,"off",0.999941349029541
"refmet","C15H10O3","-H","C15H10O3-H-",237.055717745,0.00046845054,0.000903121299084944,0.519801791201073,0.997883597883598,0.5,"off",0.99981278181076
"refmet","C21H18O4","-H","C21H18O4-H-",333.113232621,0.0004617224,0.000495302636955645,0.933612012425863,0.998490338164251,0.5,"off",0.999875068664551
"refmet","C11H18N4O3S","-H","C11H18N4O3S-H-",285.102685171,0.00046102554,0.000485417483897949,0.954110411824868,0.995430495430495,0.5,"off",0.999997735023499
"refmet","C17H22O6","-H","C17H22O6-H-",321.134361989,0.0004602534,0.000488860410463827,0.945062395380003,0.996211688558919,0.5,"on",0.0825165584683418
"refmet","C6H5NO4","-H","C6H5NO4-H-",154.014581205,0.00045672263,0.000471009660158484,0.973306392075142,0.996260997067449,0.5,"off",0.999908328056335
"refmet","C7H15NO4S","+Cl","C7H15NO4S+Cl-",244.041580427,0.00045613962,0.000523716268242572,0.87947812710091,0.990322580645161,0.5,"off",0.99998140335083
"refmet","C9H15NO3S","+Cl","C9H15NO3S+Cl-",252.046665807,0.00044992229,0.00053777034453945,0.838192369316246,0.998152610441767,0.5,"off",0.998940289020538
"refmet","C19H22O8S","-H","C19H22O8S-H-",409.096262399,0.00044244775,0.000558655423309283,0.793904483384352,0.997584541062802,0.5,"off",0.999992966651917
"refmet","C8H15NO3","-H","C8H15NO3-H-",172.097916905,0.00044220555,0.000454023650475631,0.97475817962617,0.99919168591224,0.5,"off",0.999882221221924
"refmet","C13H16N2O5S","-H","C13H16N2O5S-H-",311.070716347,0.00044041243,0.000466142199373612,0.949496826478505,0.995056242744486,0.5,"off",0.999872803688049
